Input-1,Input-2,Input-3,Input-4,Input-5,Input-6,Input-7,Input-8
-2.1158723793127523,6.668379669661468,0.33123249150421785,-9.329242178479518,-2.661350140735806,0.736982728134254,-4.289391685322532,7.680629969140902
-8.191090853777444,8.7230063046557,6.373814529247567,0.04424048284611698,0.520518202075553,-7.435206778092765,-2.2748250901800384,1.316286580020012
-8.097737826489851,9.099167583017508,5.77594206488884,0.5531920762937078,1.5163157986006737,-6.575036199582306,-1.3353514806615951,2.073876006863247
-9.637142377712673,3.645716877779143,5.083053227202857,3.457899537430383,-5.005317992855242,-6.557038397572221,10.42819504960148,-4.917294434887627
-1.9615992642440738,5.7704166418622105,0.4035725692276815,-9.842616047307686,-3.5240668635440904,1.6136641902341866,-4.288877268220596,8.535837056789042
-8.78477854566709,8.253766568942025,5.709193731368764,0.6584885038442279,0.7003542307567875,-8.063884952751346,-1.2727890189377016,1.4963254499357346
-3.5561936118107065,6.697548692857869,-0.13881693859065625,-9.11963271067466,-2.743770307103992,0.4301231183166422,-4.838923787149411,9.607491193115182
-8.76564308619055,9.683669807160493,6.088386088489525,1.2074480677828388,2.245761501752311,-6.600517299625405,-1.758178152555788,1.6976473691964875
-2.379251820846371,5.822136358282915,-0.012672301026699445,-10.0385797596905,-3.4909761197061293,0.723770050300168,-3.4471213630863042,8.68745663919743
-9.973834464751052,3.418421032286071,4.206118259049058,3.4764096189329905,-5.5691306754612135,-5.284203793456596,8.713723096257691,-5.818118918262199
-9.371492877812209,3.207766023152254,5.005461578763919,2.6690236310725646,-5.660441310408434,-5.463189152735277,10.92365960261485,-5.770726575774394
-3.7224349810234303,7.229498967490986,1.212990423089254,-9.116054733403386,-2.7818703044095874,0.5576775463075143,-2.9587244267786934,8.448120605004183
-5.967101020379035,9.260501515856594,-2.947840103444295,9.600738063010077,-6.297687688241305,5.154079711950912,-2.061476751004673,2.1697985262883375
-10.159423034489725,5.381081782702065,5.1937978305555665,2.2142157546410512,-5.827840393471317,-4.6026970153019295,10.886445338621842,-6.206245300924888
-4.835379763711,9.888029705119386,-3.542224945566229,9.33316083828731,-7.360765995153493,2.7682963109430525,-1.7878145904638525,2.7378308059344483
-7.807898654185715,8.93625637984142,4.816166261125915,0.8828962658983825,0.37233340972653495,-7.586369227060857,-2.0788651045178854,1.5743348584416685
-5.511751874101885,10.974348625899552,-2.455286761491824,9.013435808421729,-5.890551886989696,3.2434424760388634,-2.707154880679269,3.513290594306121
-2.6913157418901537,6.810226128220105,-0.12688753751399023,-10.151116231240628,-1.864429286551558,0.5020741188957298,-5.1958950763428575,8.327808612316016
-1.509880197450979,6.807769554577531,-0.6814554681266011,-8.723145903596055,-2.535581309382531,0.06778066428184482,-3.968591350859264,8.211216413224347
-8.494337601641638,2.6107492767837237,5.244650300646552,2.6245337575611747,-5.887649526062988,-5.105082240465029,9.984943930092621,-6.486075093149855
-9.419809841735525,3.0138529294926952,4.746691188586785,3.0743609334233195,-6.112124893632342,-5.676487918062957,9.543522357540974,-5.33270145807313
-6.482607986688734,10.513793081503342,-2.860669910351242,8.753031944370122,-6.477848281272626,3.5991315644337116,-3.8259192237535635,4.0679669212347145
-5.185321072973711,10.20574588120451,-2.4492890107523575,9.546601348640463,-7.871655046025244,3.922720959062554,-3.1746851984458315,2.8509141245220895
-8.017647119057685,8.103617853590674,4.155225028346867,1.3816523224247144,1.567762062651636,-8.107284708927972,-1.9323855837857864,0.7861202082058956
-10.23268963542272,4.016193999914148,4.3517735339886965,2.1425536708897948,-5.54788846815152,-5.712278690144612,9.737774414995764,-5.8477952958445165
-10.541770351533847,2.561325431937342,5.5725757944418435,3.331434565810566,-5.160801094047832,-5.4776459265299655,9.318628501129607,-6.019840861244292
-7.591188586007,8.25181711078064,5.555045578800091,0.3618811160740829,1.9091324475344882,-7.40529936386093,-3.1445362674375508,1.7631678791358316
-8.435728501736406,8.522990853325036,5.527930204939541,0.13965375242566044,0.3322407359617743,-6.17170679158581,-2.333119825779828,1.2243233550101156
-3.1595621345615053,5.584456474415206,0.3157934028370979,-10.069866173571564,-2.3160391095732615,1.4004392806180483,-3.7476632319717047,8.769260109980458
-3.2513676058779244,6.0306921608919195,0.23887698339929148,-10.03711227181811,-2.0410153119617367,-0.6251692897368457,-4.084500417718158,8.138569561973773
-9.22385464009675,4.709592023323081,4.145134770665363,1.6154193037624185,-5.069383811225541,-5.7909692545407925,10.156814978307539,-6.4990252982527155
-8.783952072631225,9.157235804136647,5.324040452536647,0.8659836775081857,0.8042568283952798,-6.6190404076412355,-1.7069758948920748,1.914608686683698
-3.030158520005949,6.767341211268835,0.2731765703962002,-8.920504682215196,-2.0072662535565815,1.2511425459522885,-4.059858855071645,7.913800857304333
-6.311947632107475,9.176408552920973,5.1260926306580465,0.837431989471142,1.2071948700722768,-6.593918947258127,-2.524564321228585,0.8903295330594446
-7.179217438542873,7.706520057185763,5.164309017335849,0.327639285148405,0.465248271078761,-7.606054009284865,-2.0870916194683597,2.9174132066907594
-8.201984529431257,8.742642342549118,5.006606103874881,1.6231297574846952,0.8262091658247669,-7.3120965978109265,-1.2839204910299578,2.33849594793121
-8.764238344941282,9.483106603602637,5.704615713355445,-0.7282862489726267,1.0480373588229117,-6.802877425222841,-1.805903569845921,2.300821816225933
-9.205814475126754,3.681877638285917,4.82082654339931,3.6974548842982835,-5.3956417642113355,-6.0107411302823746,9.814409415922253,-6.7659966563807155
-8.57362522815054,3.966239878842341,4.428703062901059,2.8586231707823098,-4.716918566859677,-5.507947033761073,9.699041415239076,-6.537824103649512
-2.2349726352262977,6.302797479775222,-0.15115041049547595,-10.222644896064024,-2.0769666869902075,0.8976777720963901,-4.801589092823283,8.264795720540903
-5.050690418007983,9.166553214448244,-2.5203018800752375,9.05489925402257,-5.547919304752065,2.500583861972463,-2.876420474741167,3.4959777385634467
-9.68052097375038,3.827141869078584,4.398135357803816,3.019162575549682,-5.297368048200168,-5.280178296122917,9.99547818580952,-5.748762191483808
-9.577658379305998,3.1431639659298694,5.09660420797792,2.6451907110379285,-5.227391905592534,-5.518065410838818,9.94001536204975,-4.776341912612223
-8.205932295926795,8.7056064170329,5.6187572050262675,0.2248459686618163,0.36030227483973065,-6.383257706005982,-2.2040494418664847,1.2245420808071479
-9.09038625836931,2.663938736110068,4.375633894463787,2.3983926989061697,-6.632929914645299,-5.286182530989868,9.627140177551711,-6.421656864940756
-2.118222322139667,6.017293821274192,-0.3939978185541709,-9.208020158127365,-3.0709415477937494,0.7913423049238401,-4.477355232777463,9.164360645419885
-9.259789433562963,8.6549981498265,5.777042739621151,1.1274690918442762,0.31679241501178224,-6.691610911089632,-2.5038185493910694,0.5680294473796015
-6.2034250725364934,9.672984549284315,-3.2450879710299434,10.249786220867605,-6.394856270989129,2.7140181056653994,-2.1795512909353656,2.7946053309016103
-5.977731015071699,8.604474266012831,-3.4635439801775965,9.366747234321384,-6.873553586065736,2.867127938705713,-1.6529936285505298,2.957373718022113
-8.364689249833907,7.9580777189781635,5.768017876876231,0.3771742936524987,0.3705091834939339,-6.834768061082698,-2.5110804745107957,1.518081549055124
-4.996254480870592,10.219449750199928,-3.6845345866834487,9.121006449266412,-7.550944433439183,3.5652109446312514,-2.6530280358878127,3.258654282681572
-8.323296957209195,8.212398914205586,4.873124764125335,0.6768820236555626,-0.1794000912734619,-6.7858794409299446,-2.3171567144024174,1.7119348707122748
-8.353690820694844,8.536021235286114,4.492430564931108,0.06736389835431378,1.6814065510330511,-7.312188049688403,-2.0468336382803307,2.3383673427034193
-9.152829954991102,8.555971550951917,6.053355681667066,0.2641618693363405,1.051435421079589,-7.463646157015563,-1.9845926147508335,2.327614980436553
-7.423060996118835,8.933132738235189,6.148177363671749,-0.6965219920902952,1.5550827699626681,-6.840940220939755,-1.206234249992447,1.0965022907378215
-10.29027423044416,4.566123581263804,5.557683667838798,1.901573387385226,-5.3892004109832685,-5.101390429382122,9.242422694400934,-6.30676330601895
-5.729127853872786,8.996141972072138,-3.2893127903314494,9.855167621798754,-6.457058242351734,2.512767228722838,-3.166394062891508,2.84231977310435
-5.274679547893298,9.520246699955162,-3.5070814700127766,9.915891536184334,-7.5195915896368914,2.648401500612059,-2.3110561814368094,2.6723164382047493
-7.82897619184801,8.492799517262434,5.677094755746732,0.6351259203979722,1.171726306178753,-6.710329754031059,-2.1506501872309483,2.1874071742360055
-4.48634223943033,10.11360886834328,-4.0586111906341085,9.097459073009482,-6.8376292993369505,3.649991065413452,-1.8999580549211523,3.477442515985662
-8.874375557193227,4.32973545215467,3.908703536593866,2.498611128615214,-4.97489577103804,-6.001296204356573,9.696040343516241,-5.820249017296595
-1.8745393493807274,6.974789728205633,-1.010309072940954,-10.1871534336964,-3.069383947436635,1.90235420020828,-3.463390098673317,7.943513564005896
-5.407483718834352,9.732618857307813,-2.7515394068474284,9.401127580890403,-6.63938579359438,3.612174444353158,-2.7888128621289816,2.3453186870090916
-7.250550431079532,8.608381163357162,5.762109081265565,0.4691933360374946,-0.4728747632566397,-8.305744283160616,-1.3218416755109326,-0.18091889255412785
-9.385146115124265,8.606221142347945,6.322045579380156,0.16791349333649486,0.5746836834387996,-7.379365352765446,-2.5963427741112306,1.4887307413433302
-5.0113173205674695,10.66433047380303,-3.4507337621380985,9.767274041428857,-6.6795958478727036,4.823626112229957,-2.280066339314157,2.4056001812029497
-3.1081374030057,6.874187911792837,-0.6623527939872317,-8.761257670961816,-2.7986694654481523,0.6914097979787164,-3.9019644528563195,8.055377034567629
-2.752964630236763,6.754266347896049,0.6402459464278206,-9.321285150758438,-1.9251905023671847,0.779556864928774,-4.414192282680063,8.053778247693035
-5.070828239612654,10.036128317641296,-2.4907031712819983,9.77380304075708,-7.007253782201318,2.966663138444312,-1.5922191017576388,2.0977697867774685
-8.319241592303447,8.633435325165886,4.875960978294896,0.6504671253710355,0.6351868793947806,-7.146292955745372,-1.6718484666634357,1.9768925776035708
-7.841303664729101,7.522023493307504,5.883171438354449,1.0385876741760054,0.0009320264978480708,-6.608996153998352,-1.7158494107046924,0.9994707479864748
-9.524797059458507,3.6265488703722215,4.6898687572904905,3.4781113034449507,-5.469800959676605,-4.915351627859817,10.698656062340268,-6.317270695921522
-5.479862950396761,10.024529986331268,-2.600981222813412,8.603007145718683,-6.616619785174485,2.739100006696367,-2.2332217539016797,3.4515405610563885
-9.457633409970818,2.824294531070598,4.731389703063442,2.2043789213787424,-5.665995284985245,-4.858551785932106,9.738011470369774,-4.918735995897142
-1.5665397056438615,7.895757441731896,-0.31218030748281267,-8.165008840259517,-1.8646902722735965,1.3371959689254034,-3.8418872910593502,8.462796808508894
-5.330129416596193,10.202274432753384,-2.797445607277216,8.301527688045818,-7.035665537846117,2.813146746382998,-3.011948855931514,2.1451237916116233
-7.376711853447537,8.70417077630991,6.243478446820621,0.31504503058107003,1.7061929670613654,-6.774858018942781,-1.9331368672558835,2.8295892454286466
-8.490493026909617,4.288101778517378,3.9044409794720383,2.144476446549669,-5.8963203935761,-5.186494648421096,10.679557927240802,-5.2493642566296215
-9.046980387861268,8.443411128243914,5.544824643870409,-0.30689715015590524,0.024652857853524335,-8.366718241496486,-0.04211062286589473,2.03644259350904
-3.0804764977504435,7.1857142635104685,-0.5680010897681151,-9.738696406744177,-2.440298563423898,1.448623706058504,-3.531803179916945,9.358923032440813
-9.997172624683788,3.212890972009262,4.927633100213928,2.023221070282685,-6.472674704180973,-4.838522066127952,10.453339660597226,-6.743961853088776
-2.864810005818752,6.8431284886986585,0.1508840134780523,-9.537171341351243,-2.473945056629809,1.4087393718403511,-4.735182319042073,10.116402749478052
-7.874762820626614,9.094682221822442,5.260921317813806,-0.5232084619593148,2.5108096693277533,-6.9474297086472845,-1.0951781367707067,2.19864673703847
-0.8937613622111094,7.209153554546434,-0.5674164261702389,-10.131266338721403,-1.056469338419401,1.2859692372787241,-4.23525188034046,9.068271919536325
-7.7720572583387435,9.030154635948344,5.089711608148586,0.5508894712648186,0.6762786027300957,-6.976848727564651,-1.5622675818373712,1.7043278726039084
-10.813905724729592,4.114486353804187,4.760771215026954,1.9374299163896924,-5.392251723418446,-5.400419367012308,9.798061505477524,-5.970044506497242
-2.341884242278803,6.338922513677601,0.7118289798447414,-9.392247194861241,-1.5585406029809432,0.6582166918585797,-3.2970521625080407,7.245208283905645
-3.7075397431133537,9.06573971388791,-3.4223810086218873,8.412366087477011,-6.87893521363702,4.088029915604572,-1.900126098490149,3.4400357095799703
-5.788648114511137,9.85509016629224,-2.952600064287702,9.358400674996838,-6.566877762233094,3.8152407531778887,-2.7573071134973492,3.9510788447150764
-8.78054681873488,3.591060222951536,5.407124684821027,4.503993266151764,-4.623571696438448,-5.152160939492766,10.081581557132793,-6.414861588653576
-10.345297993609591,4.1642413432506205,3.648803433636841,2.605557305465821,-5.0541771459982225,-5.310752141804777,10.08729440658965,-5.141186051995394
-7.507983485197182,9.236509419937533,5.895637751942466,-0.6507164017465841,0.9936075636272703,-7.75809186953155,-1.3102900899679177,1.1916740822057805
-7.855838086958125,2.851221124730121,4.297109157116232,3.153521150007067,-4.916057766315423,-5.640697664238792,9.288062477393659,-5.90549666543662
-7.427408512206552,8.914025499150117,5.730337407508144,0.15318561724448473,0.7648534218122385,-7.343799855958654,-1.6948152814463049,1.2978941100752754
-4.05735682941249,10.832902107507106,-1.4106720828516606,9.63287223603808,-7.01084493802151,4.612897295414437,-2.03861252321018,3.0206543212615284
-5.749031655952962,9.845690268929257,-4.1568099465301485,9.230590812244296,-6.619678364677438,4.217213804987704,-3.417101743703906,2.2616444330254084
-5.310435478683161,10.424931739088905,-2.7420971081030476,9.635227719950485,-6.353211474796297,3.068430262709347,-2.542559632890004,2.4334760613406976
-9.09181862558351,9.30736163986809,4.476261768230572,1.3654173675164756,1.0856785404759002,-7.5837019531601255,-0.5480282662738409,0.8092926602362789
-6.272535919482234,9.349394225755564,-3.6515551828095543,9.12853234004963,-6.566478601375276,3.535114788197853,-2.402540932323628,2.992454229228441
-2.0192849900965095,5.225113228970095,-0.28242411901402253,-8.778509789181898,-1.5370547664023877,1.421875186494122,-4.000328533873085,8.065217491683184
-8.341448705630683,8.521234233818365,6.1530052002517,0.47748706756164155,0.33162805087897795,-6.761321328547794,-1.8885273348907587,2.163520505328045
-8.36603600224325,7.8719687637184705,4.708471737390827,0.14984141088105732,0.7248370040979715,-7.446910551050986,-2.355595694162551,1.1703909918282591
-3.176220588966909,7.081457437419848,-0.21955899531824552,-9.956442996869214,-2.022829992272672,0.964469817863193,-3.9232389709663895,8.301592956609541
-4.918634620233376,10.1710823024943,-1.9904982661762232,9.681404435923668,-7.277120831839001,4.045766646952407,-1.8876406598370115,2.970082699386681
-8.694251062780378,7.378139387689579,5.020846626323606,1.0407901349659303,0.20826635030198082,-6.75443794085,-2.042811249520981,1.394060588960023
-3.7816932124119766,6.56007723036796,-0.5541883777714774,-10.362238431369,-2.347273937787895,0.4995684133324395,-3.5946225476286617,7.89413283470183
-8.705695554456895,3.974354122639905,5.0687682442854545,3.0637411374855783,-7.153229121317228,-5.820568045918861,8.964781082019146,-5.706798331768913
-10.309424409041881,4.593687059269755,5.661320149600015,2.144284289454764,-5.352032824468018,-5.322946050845147,9.754064358210448,-5.139329320004691
-8.334753988602163,8.611904041961836,5.794732844476879,0.5317123425590757,1.048766179724853,-8.372583498702005,-2.6341170814542827,1.8645597547405675
-5.923401630793042,9.618917846411025,-3.367138463274509,8.7793243176188,-7.263223974857174,3.281038206271389,-1.816073101377901,2.9793721385901026
-5.1542634906630225,9.225619807691984,-3.4213119022589273,9.222680619051326,-7.456589858281275,3.771251574957219,-2.723029706333525,3.993717988997377
-5.822314339293631,9.390649782066852,-3.5110654625738404,9.374987064498889,-7.599522906460723,2.9447907089793817,-1.9431306283819216,2.763217053750278
-5.235856296755346,9.90433505694577,-3.2833219224706367,7.905523212688022,-6.9956978786956086,2.3123679669222783,-0.8205231425169712,2.0847832145479357
-7.690626381586479,9.041428841395787,4.475100264506311,-0.009590147132708116,0.659938919477018,-7.0882779744619775,-1.7717671218466167,1.2300767768017176
-7.4148634531443145,7.736966802581362,5.769228031048961,0.9326419281381929,1.6567485538177749,-6.808781643520522,-1.1755648764841515,0.8251785377382347
-8.815165919278769,3.6782527644773264,4.676616676511099,3.128172597091077,-4.439943798517232,-5.857183556565352,10.063029055069775,-4.9463709382281325
-8.378289488568342,9.04390494301717,5.44881564913536,-0.210109970524201,1.6256343222867289,-6.970447380379194,-1.5636684814805952,1.4082796181443278
-3.2680119680160025,6.168351402946793,-0.9304686915642548,-9.608908439881997,-2.3497382465965195,0.9660761847475637,-5.185342449776537,8.84853407089577
-8.724344762698427,3.190088531856134,5.3548971458577705,2.867044665422104,-4.968992135843218,-4.8113706896515085,10.060957089216458,-5.280081018278149
-8.734650000000865,3.913103809091538,4.508626074862689,3.180376785235799,-5.545395875253757,-6.299507333850675,10.229180978725473,-6.413729646829223
-2.8288129615466704,6.987042452140376,0.8858318285302831,-10.142142657221143,-2.8567297570548207,1.0961752997453102,-4.675726779016537,8.320501871857875
-5.195868499441104,9.902130892621166,-2.8513400622755105,8.54109761638202,-6.64135317453074,3.814065162811246,-1.873702562936724,3.277863527772696
-7.517972311497205,8.302490877119567,5.541787169520892,-0.0369922057628424,0.07904835957892153,-7.642414305407227,-2.164371435737174,2.0000897325459186
-5.768887720491713,9.929002762278426,-4.326242043680662,8.281768058289813,-5.698024035274163,3.6400187944590225,-2.5793283334431,2.6960597373434494
-5.314262248982098,10.495337169005454,-4.140668839579588,9.95776105199632,-6.078952407399589,2.7897600388396167,-3.2545882790514598,3.2261720961584994
-2.3977249270801533,7.232104702341086,0.34689422554185945,-9.58232139932379,-2.5539247044697655,1.0247763123349205,-3.9782309513683725,8.046488000482526
-5.5545791100063475,9.846621331465824,-2.3599152701173662,6.735569258781996,-7.58826150061659,3.274145964146536,-2.420769397310359,2.2790742300359472
-1.7182817329956181,6.284292820856424,0.4238472800634048,-9.707992821601154,-1.93351500583778,-0.00890177476693621,-4.891924799827386,8.992744135186408
-5.1714995490366,10.56420124638482,-2.7744587388483817,9.079281330241674,-6.983706832381833,3.709668959100879,-2.385484183092266,2.9093042391422634
-9.381902980806844,3.306192616268182,5.092510675535441,2.4936688905839293,-5.123371286861497,-5.939381061445237,10.951116984196066,-4.506825624367931
-6.891644020497082,8.568281185197707,6.051430883119683,0.3131891830527241,1.7393654238147673,-7.241470763072253,-1.7937554025952347,1.5779451388747696
-2.280806358263956,6.146128361399801,-0.24961221201650838,-10.56951139717851,-2.8084643978376036,0.35303798910643236,-5.650573898140727,7.6499518123999035
-8.10709723745614,8.419462283272436,5.844024368395067,0.4826329094531722,1.1037147937700225,-7.054040921405053,-0.23812909472470123,0.8897263283917395
-8.592573999294025,3.369090031013169,5.4586039421415915,2.882567242877991,-4.859728558867737,-4.28561507949421,9.665806195851456,-5.202598621130379
-9.839144813414487,3.0088180918408813,3.557374505365769,2.760666512235642,-4.999113994153949,-4.231252471961877,9.510843496689034,-6.826976929927617
-8.434807928547041,7.949319873684969,4.280660737581255,-0.16088989654510877,0.6129861101874567,-7.31285775523257,-2.578574546916366,2.222487022066087
-6.372827116044432,9.031502225752721,-2.371355555815267,8.95896524891304,-7.84270904004576,3.232018347488775,-3.3489331800150426,2.0297644485761444
-8.042793879521444,8.862779057582632,5.741872757298288,1.2128715889608719,1.6489857879705494,-7.8997910272993055,-1.2823588132123893,2.336833605757832
-8.754125839437254,9.363449101831698,5.6210019901790735,0.30651073338260054,0.26736374740884605,-6.670081988757333,-1.634144907158814,2.0499211321305264
-5.772850408959247,10.538155980084367,-2.634106065542501,8.827745385156355,-7.021210371871468,4.132705583369221,-1.3967021501298782,2.317592606708383
-7.1344673014182245,9.568149045130676,4.623227728421091,-0.3954937858085613,0.3269749104017674,-8.773467910425735,-2.4127735435753133,1.7765686961424747
-8.63335375236896,8.34783119212959,4.585722950049449,0.24917288160353668,0.931883836419205,-7.234946583888531,-1.7387913448777967,2.2896641171203154
-1.7575839224776186,5.8234711427816555,0.04586146933018456,-9.769523924040918,-2.9610208550890174,1.3296008503728705,-4.557486226693003,7.35749930769098
-7.400616755768715,9.171863984904324,5.399086248122915,-0.14365548425288266,1.3966322226676686,-7.559832115519053,-2.28706934375685,0.9381039171073483
-7.360044044445005,7.663627681829623,4.446729017146343,0.6578044064189077,-0.2827629976630073,-8.159797086399871,-0.7797483586399387,1.3713835173149085
-5.32408908716987,8.758347153810558,-3.095384532284793,10.122992413902734,-5.91733589363828,2.912393407052104,-2.531202541453567,2.5484956932376703
-7.679748006465051,8.647119906982569,6.388930424404359,0.05014796452136133,1.9652583048938177,-7.0054691854591935,-2.0909026992051087,0.9120660311231127
-5.364261541342631,10.286628070548664,-4.053098419484595,8.560540186583028,-6.306309564788934,2.452905513100685,-2.799823742144062,2.789166383386929
-9.49028197316796,3.936028453709638,5.058974573756709,2.5015569042176997,-5.38072775856382,-4.429754643483626,9.249287792577714,-5.805578882053336
-4.843664862374896,10.341215055244302,-3.0587166131130594,9.675509667795067,-8.017278016348984,3.5327357129832375,-2.211939666862893,2.3904972266427764
-5.689205113608859,8.73962449923733,-2.9141287721508,9.818970063744155,-8.020079815673338,3.135399530421824,-2.5937652797635824,1.9740902976599946
-2.764976725341343,6.414136532380934,-0.7195458107833091,-8.685391029601563,-1.9124207528197044,1.0939660276301353,-4.2208925067842555,7.780310440607317
-4.954764940483482,9.381271038684892,-2.6449752521300103,9.667986770068891,-7.484070179991715,3.73787933144903,-2.4918420515375614,2.6103894390245244
